ID_BB_UNIQUE,U3_COMPANY_NUMBER,Company_name,ticker,INDUSTRY_SECTOR_NUM,INDUSTRY_SECTOR,INDUSTRY_GROUP_NUM,INDUSTRY_GROUP,INDUSTRY_SUBGROUP_NUM,INDUSTRY_SUBGROUP
EQ0010875600001000,48619,Reconnaissance Energy Africa Ltd,RECO CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010877600001000,48634,Clearly Canadian Beverage Corp,0204333D CN,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0010888500003000,48715,Atmofizer Technologies Inc,ATMO CN,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0010890800001000,48735,Canada Bread Co Ltd,CBY CN,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0010891400001000,48740,Primo Water Corp,PRMW CN,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0010893500001000,48755,Fortune River Resource Corp,1055417D CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010893600001000,48756,BTQ Technologies Corp,BTQ CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010894700001000,48767,Velox Energy Materials Inc,VLX CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010895300001000,48771,Dynamix Corporaton,DYX CN,18,Materials,1810,Materials,181015,Metals & Mining
EQ0010899700001000,48799,Reserve Royalty Corp,395548Q CN,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0010901600001000,48814,Domco Tarkett Inc,698258Q CN,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
EQ0010905300001000,48841,Goldex Resources Corp,GDX CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010923400001000,48979,Fresco Developments Ltd,FDP CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010927500001000,49009,Smartcool Systems Inc,SSC/H CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010930400001000,49040,West Coast Forest Products Ltd,0779023D CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010939600002000,49110,Guardian Capital Group Ltd,GCG/A CN,14,Financials,1411,Financial Services,141110,Asset Management
EQ0010941400002000,49124,Hammond Manufacturing Co Ltd,HMM/A CN,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0010951600001000,54436,Interactive Telesis Inc,IFO CN,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0010952100001000,49209,Mas Gold Corp,MAS CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010954300001000,32648,Spot Mobile International Ltd,RPID US,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0010957300001000,49247,International Falcon RES,ILF/H CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0010957700001000,49249,Hard Suits Inc,HS CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0011649500001000,2599,Greater China Financial Holdings Ltd,431 HK,14,Financials,1410,Banking,141010,Banking
EQ0011658600001000,2687,Englong International,1013Q HK,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0011665300001000,61606,GAM Holding AG,GAM SW,14,Financials,1411,Financial Services,141110,Asset Management
EQ0011665700003000,61609,Metsa Board Oyj,METSB FH,18,Materials,1810,Materials,181012,Containers & Packaging
EQ0011669200001000,33182,Spectrascience Inc/Old,SPSIQ US,16,Health Care,1610,Health Care,161012,Medical Equipment & Devices
EQ0011671700001000,33199,Foodquest Inc,FOOQ US,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0011678000001000,81043,Hunters Armley Group PLC,HTA LN,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0011679200001000,50509,Glyko Biomedical Ltd,0749891D CN,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0011680200001001,81045,SWX Europe Holdings Ltd,VTX LN,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0011681300001001,33230,BowFlex Inc,BFXXQ US,11,Consumer Discretionary,1110,Consumer Discretionary Products,111014,Leisure Products
EQ0011682800001000,82994,Edison SpA/Pre-Merger with Montedison SpA,EDS IM,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0011685000001000,82289,Creditanstalt AG,CRED AV,14,Financials,1410,Banking,141010,Banking
EQ0011688900001000,33248,ITEC Attractions Inc,ITAT US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0011693900001000,81821,Avesta Sheffield AB,AVES SS,18,Materials,1810,Materials,181014,Steel
EQ0011694700001000,2737,Pacific Hydro Pty Ltd,PHY AU,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0011696900001000,33303,Argosy Gaming Co,AGY US,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0011698900001000,33319,Starter Corp,STAZQ US,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0011699300001000,2745,Fuji PS Corp,1848 JP,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0011700500001000,61665,Adecco Group AG,ADEN SW,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0011703300001000,33340,Alamo Group Inc,ALG US,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0011705500001000,33354,Interpharm Holdings Inc,IPAH US,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0011706800001000,33363,Resound Corp,RSND US,16,Health Care,1610,Health Care,161012,Medical Equipment & Devices
EQ0011714800001000,125798,EP Technologies Inc,EPTK US,16,Health Care,1610,Health Care,161012,Medical Equipment & Devices
EQ0011717300001000,33450,Regent Group Inc,EMIC US,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0011717400001000,50555,Agrium Inc,AGU CN,18,Materials,1810,Materials,181010,Chemicals
EQ0011718600001000,33459,Black Hawk Gaming & Development Co Inc,517771Q US,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0011720400001000,61707,Almanij NV,AMVVP BB,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0011721100001000,82295,Aluminium of Greece S.A.I.C.,ALEK GA,18,Materials,1810,Materials,181015,Metals & Mining
EQ0011723800001000,82999,Assitalia SPA,ASIT IM,14,Financials,1412,Insurance,141210,Insurance
EQ0011399100001000,1139,Kobe Steel Ltd,5406 JP,18,Materials,1810,Materials,181014,Steel
EQ0011400800001000,1156,Komatsu Forklift Co Ltd,7225 JP,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0011408400001000,1231,Marudai Food Co Ltd,2288 JP,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0011411500001000,1262,Max Co Ltd,6454 JP,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0011412600001000,1273,Meito Sangyo Co Ltd,2207 JP,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0011413000001000,1277,Mercian Corp,2536 JP,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0011413100001000,1278,MetalArt Corp,5644 JP,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
